order_id,products
3241893,14233
3241921,17600 11941 29447
3241979,None
3241985,39108 16290 44828 20693 2091 18695 23734 27744 35939 36772 4210 9065 7350
3242026,27344 11233 6381 17993 43772 31848 38313 23296 33376 32465 16797 34862 10132
3242061,47626
3242076,27344 46584 30576 5077 9076 26410 24852 45633 46029 49191 43629 36591 37766 45066 17616 19173 9486 18337 38185 16797 11985 14493
3242085,24852 27966 30290 25931 35042 24838 11481 47766 29837 17181 32978 33290 42145 18078 32030 26324 17429 31506 30011 35221
3242129,31343 49235 13176 45537 33000 22963 30391 27845 46676 8277
3242159,24852 40156 43352 34969 5612 21288 39475 9076 24184 21137 6003 26604
3242214,31759
3242228,6046 20119 44359 30639 6489 5994 26790
3242249,1481 47766 18987 5268 21903
3242314,32478 24135 35951 38928 37710 25146 13575 12341 47402 13042
3242472,24852 19068 13166 14493 23745 8193 47366 34027 39041
3242495,15100 40709 26083 29487 25466 42176 40310 9681 4377
3242537,44389 26949 18027 13280 27086 41220 5194 27104 8518 2344 42110 47626 24489 21137 13409 28309 47209 14084 8138 49235 39275 33000 47766 21903 30391 26351 23777 3469
3242579,None
3242593,36550 1202 1938 6046 13808 45446 2962 10017 32263
3242704,8424 47163 31359 13176 7126 49067 33843 16797 21137 39863
3242741,27690 23054 47766 13005 27086
3242751,31717 47626 13176 11707 30442 38689 43643 21910
3242778,31487 28767 24389 10305 31140 48784 25513
3242802,None
3242878,32650
3242884,24852 47626 31100 43352 18175 47209 10132
3243153,33043 31730 21709 34448 13176 42828 6104 45066 32959 12745 13431 26915 22935 27845 33135 21137 46820 8518 27423 44632
3243220,24852 13870 42828 4367 3819 22993 40396 28842 37524 42265 32740 21227 27845 46802 8955 44632 28985
3243281,21903
3243285,23909 5876 21225 10673 12149 38890 31103
3243289,8174 40723 43122 45066 10305 37288 38159 19057
3243328,8571 8048 39275 33081
3243338,None
3243383,43154 13176 38928
3243447,1158 7503 25931 17794 31770 44075 14704 35503 24680 23586 34450 25890
3243459,27903
3243462,37536 47681 35849 20298 35762
3243513,16797 21288 43352
3243537,8571 9644 8048 196 8803 14488 16797 12341
3243597,19174 24952 40706 21543 27845 39928 12341 39099 24852 44144 18814 34217 46979 2934 25890 34214 37646 5165 13409 27156 43014 47144 43122 48099 30489 2078
3243680,33000 30696 43409 42903 49185 40261
3243683,24561 22963 10912 21137
3243707,6585 24852 31228 27292
3243714,22108 2351 23957 46811 22959
3243750,29136 24852 45596 5782 5077 20082 13944 44632 42404
3243772,20580 24852 13176 24489 22035 11143 24125 6348 44292 30169 16589 2326 42445 9018 30489 36929
3243859,8174 19660 33731 38383 40706 12016 3952 12935 36011 10246 18234 10132 1463 6873 41950
3243939,44562 13169 13649 31942 19511 24038 25513 49198 34024 34948 10032
3243958,24852 47626 22053 21067 1940 26209 34386 43965
3243999,24852 35430 20828 13768 22559 44375 47357 49139 4210 25146 3800 23915 41290
3244047,27344 27690 13176 5876 22963 40706 42265 45223 18606 39928 46969 30233 18362 22594 31288 32035 21137 8277 27966 13870 45007 10070 43961
3244155,270 43666 24852 27966 21573 1263 16419 38511 19125 17616 39975 47211 42013 24184 36070 16797 21137 44666 40310
3244240,47209 3599 19660 13176 17316 5451 3822 30391 45504 6598 7781 19659 2825 21137 43961 28380 9839 8277
3244276,13176 19348 18370 34034 45066 40706 21903 45007 5077 42265 33401 46654 37464 4799 8277 21616
3244410,49235 13176 42450 47766 29594 11534 7781 24561 4920 43961 17630 26790
3244476,13176 33000 40706 30489 43961 44201 21616
3244518,39475 8193 13944
3244542,33614 21709 49520 49198 14947
3244592,39168 27344 26634 13870 4367 6069 8555 4756 44278 18618 46906 4920 47209
3244747,None
3244761,22124 36865 30117 45223 28465 42710 9421 33198
3244781,15649 28427 4799 22935 26209
3244782,24852 37646 43143 5612 12016 49608 42145 44910 46676
3244793,21047 14355
3244809,41198 49235 40979 13176 1516 17526 8555 40342 21903 30391 4658 40311 41220 9076 34243 49247 27093 25890 21616
3244856,28123 45007 20995 24184 38293 49683
3244872,48440 7837 49520 13249 14280 47977 40490 18987 15023 37999 519 42731 6846 39834 42972 31231 44992 23410 39758 10957 27307
3244983,36550 13176 22035 45007 43504 27845 28745 47209 3896
3244996,15040 13176 44750 16570 45007 46979 19048 34243 24521 47209 32655 39984
3245025,27344 13176 33840 22169 47492 27845 42701 24489 22035 21329 9534 12381 6187 30639 33957 28476 8174 17131 31334 7948 17948 23879 38508
3245048,8277
3245051,44042 36170 4778 33122 41722 7925
3245107,28226 12508 32579 5077 38890 9076 7854 11662 22326 47242 17727 7040 26010 31044 33716 33357 35360 15200 11182 33232 34105 16797 35469 39737 31701 39982 15950 47977 28199 19863 28157 38739 25804 2693
3245139,None
3245161,33198 5449
3245199,8424 20794 17902 40001 21903 28156 46979 10025 2295
3245225,42741 43295 5451 47766 41149 22828 1194 19057
3245260,11520 27966 13176 13870 39275 7948 35951 47766 21903 36865 25138 41682 9071 37866 28465 7781 39928 16617 21137 25890 19057
3245301,None
3245311,13176 14678 25005 2855 36149 30385 1640 5652 22935 47610 8277 8174 20382 45066 19678 37158 10482 47209 12941 35951 21903 30391 2979 1702 329 46984
3245336,25718 3957 5428 21616
3245370,49235 15399 27966 30290 39450 47852 44008 28613 27241 6986 47766 40311 3957 11030 40541 16501 19057 5380
3245384,None
3245472,24852 28242 38689 15386
3245495,49235 48186
3245546,8424 27690 13176 17794 21376 42265 6361 27845 4920 35547 47626 22035 21137 38689 17600 42828 24964 28204 47209 13646 49235 39275 33000 21903 25197 25753
3245556,40858 19894 19660 23288 45200 7934 21903 45886 1181 258 2846 24184 16192 260 36742 9839
3245558,24852 13250 39993 43295 35921 6182 47114 28083 26924
3245653,14811 13176 22825 34046 32833 44683 47626 19290 20383 45063 21405 34969 45066 44142 28204 5991 16797 33198 48205 24838 45763 26497 44752 19691
3245666,24114
3245696,18610 49520 1835 47977 16696 21131 27275 6846 10690 7693 42972 39947 41682 36316 12576 10957 45747
3245787,33894 41665 29698 17303 13966 27793 1194 1536 41290 47993 36912 13263 30132 23413 19604 33138 37654 3665 10084 16874 46842 2376 8898 29615 11123 42733
3245826,17902 43295 5922 14233 13128 48095
3245934,31717 18479 24838 21903 27086 34126 24964 44359 22935 25138 49175
3246004,24852 47626 14992
3246007,7131 13176 20641 10326 38928 26348 37710 6760 39657
3246045,48925 24838 35951 21903 27705 5077 45970 21137
3246059,43352 38312 41149 48220
3246074,13176 3655 3957 48110 39947 47209 41559
3246106,24852 32239 34668 4942 24721 47766 8204 30849 3512 29553 22935 24184 16797 27323 23644 21616
3246185,43295 31964
3246191,13740 24852 1940 1194 18721
3246198,None
3246354,24852 37646 27093 29103 26369 1463 29837 45007 17948 43662 33198 46692 47209 34230 44632 28985
3246378,12341 5258 16283 37687
3246415,35689 48679 13176 39275 27086 18531 21137 38739 42768
3246499,45445 39275 37067 20906 21841 45066 10006 21903 13535 44533 30450 9839 43504 42265 48628 29370 6489 21137 47209 48104 18523
3246504,13176 21367 18980 27086 27845 26369 38383 29370 16083 10749 27509 37646 21982 26668 19678 22922 18352 47209 4799 44193 21872 21903 12320 17572 40604 26856
3246559,196 35956 30744 32465 38371 38054
3246574,43739 17469 196 41400 37710 41276 26348 45806
3246672,3405 16321 8667 24563 37496
3246732,None
3246741,24964 33000
3246791,8571 8859 39863
3246796,310 47626 5450 26369 24964 26209
3246887,4605 39877 35042 34969 24759 15937 28842 24964 39693 8414 26209 38739 25890
3246937,27966 13176 40941 24838 32177 31553 10385 43789 38647 12395 47209 26604 21616
3247052,17545 32139 3919 14897 14962 39411 38739 16882
3247057,19660 39275 37067 18982 39877 27521 48610 19613 16083 38293 38739 26128
3247064,45840 29118 45223 8038 1511 21137 47209
3247118,38964 15392 35914 10798 22594 34496 23554 42265 42701 31801
3247167,11422 32823 13176 23029 46969 17032 44359 19366 27845 21137 32486 8277
3247185,17341 21709 8153 43352 21288 47141 3274
3247208,46088 34234 38579 33000
3247238,16837 42499 20161 9076 31112 39825 26604
3247245,6184
3247306,47626 14371 45066 39448 26209 47209
3247315,31717 36695 40646 8490 34217 34126 3957 5015 49609 44406 20383 21137 39040 10749 24799 43735
3247393,24852 16710 37302 39747 22559 11452 22990 5450 9779
3247489,None
3247494,13176 23879
3247545,38365 14258
3247614,8424 29870 5782 18673 9829 9076 47925 46066 22965 22017 1017 46802 45394 24955 24956 26165 22123 38719 33651 17795 17878 19948 48524 29487 48523 40310 13430 27102
3247633,24852 15872 28427 39275 26604
3247646,27344 11576 15273 26209 35221 24852 36550 27959 9020 46979 39947 5785 12576 44632 16185 37646 45063 38164 45007 24964 29270 13292 29926 44820 33000 30489 43961 7412
3247699,39969 5514 45437 12576 14835
3247728,31343 15290 47626 13176 33731 36865 17191 35913 4796 28465 26209 47209 12980 44632
3247743,36664 12011 184 13075 31683 10673 36011 7781 32747 35193 21137 38739 30233 33198
3247752,13176
3247847,651 13176 24107 40706 14678 27104 8518 8193 22849 1244 13733 13988 8859 13629 10749 13251 8174 43768 45007 41540 23165 43789 2846 47042 20878 36872 40723 21903 21195
3247862,42701 11576 13176 43772 29447 2120 42346 34996 26714 30391 49523 33129 7781 5785 38739 1160 19057
3247900,11869 49235 44980 41868 13176 4942 29926 49520 4447 45066 31355 30265 24959 4313 37145 26348 10527 35360 1106 13841 4377
3247969,26172 20704
3248000,4605 39408 8670 43394 9387 17794 37158 32177 16797 30953 1219 1999 23339
3248120,8571 39108 13176 43352 20940 17122
3248137,18394
3248168,16997 11471 30371 32141 41290 29640
3248431,13176 43352 32079 27790 38768 4920 33081 38883 21137 12341 30827
3248494,34466 18564 40659 36294 5973 6457 47766 29487 2091 23236 14218 17807 38293 11006
3248507,15780 41714 5785 24838 47766 33827 35458 40332 15130 28357 18606 12909 32072 40310 19677 44632 4595
3248529,28413 22046 14678
3248606,47626 13176 19660 21938 22963 17794 35951 22825 47766 13984 26369 46667 28204 6341 17419 36070 4920 8518 24521
3248637,39408 19348 18805 6139 27179 276 12481 21410 5077 37374 4920 6686 24425 28157
3248723,21137 42265 33572 48628 44008
3248736,27845 25199 13176 39275 14992
3248750,15146 39322
3248786,27690 24852 41844 36550 6046 33768 21903 45007 1025 34126 24964 28204 7090 27156 4210
3248806,20583 13176 23029 35628 30489 47209 30233 13166
3248901,24852 6104 35951 24964 31040 1463 26128 26604
3248917,47163 24852 48527 41767 7606 7158 32338 9076 44085 40310 41148 8744
3248977,20940 16838 4422 39275
3249033,49235 32869 7806 27845 31506 4799
3249063,11520 23233 23375 6348 48722 17419 30489 10831 11068 40310 27012
3249112,16974 11266 46058 11759
3249113,49235 11759 196 19660
3249126,21567 45645 41624
3249148,40997 21386 36267 3873 36714 32650
3249223,24838 24852 6774
3249300,31672 35914 4988 40772 14385 46203 33548 8849 2966 23296 9558 41787 25146 1330 1160 43183 26604
3249336,41273 13176 22035 6101 5612 45007 42803 28946 9825
3249354,16797 19816 45007 4210
3249388,4605 35921 47766 38944
3249425,41198 32523 39275 10129 35951 14853 46969 34658 10749 31801
3249446,47380 16528
3249450,4605 5876 4472 40604 26209 5785
3249474,15269 8800 24852 5782 29103 7644 47141 33129 25581 31231 14002 5031
3249501,30233 31444
3249606,10473 23020 37460 35900 36618 15404 464 48825 39067 23256 44234 19505
3249652,47977 36316 5450
3249666,36929 25736
3249726,15541 30450 4920 16797 21137 17122
3249760,16953 34969 6846 22866 5566 40696 3177 47631
3249826,42585 36856 30639 42495
3249836,47766 34126 39448 26165 44142 15649 29623 17421
3250056,19677 20392 41433 13380
3250080,30233 49239
3250183,13802 38016 29447
3250216,21850 12333 9076 11461 14111 6201 24852 432 9648 29893 6799 34224 35804 19173 28204 23341 27323 10957 33198 41618 10333 17008 42240
3250290,24852 47626 32689 37131 3999 45066 20039 17872
3250358,24852 27966 39275 29447 21137 47209 32655
3250360,16696 46088 45511
3250426,None
3250498,21038 21903
3250508,7952 40826 260 28851 27845
3250568,40910
3250606,28921 24361 32859 14171 16930 3407 4210 11985
3250780,47611 20561 48936 18696 46059 47955 22017 287 42471 14726
3250791,29615 9292 32747
3250826,31759 43154 10310
3250888,24852 36011 31040
3250969,46969 47766
3250991,38444 24852 24425 48949 23734
3250997,43739
3251036,4605 8174 48679 47626 34969 10337 36695 22825 34126 46979 41220 28204 24964 16616 17807 484 44683
3251093,8571 22028 16283 9020 6184 23423 7146 41293
3251117,37067 43068 3884 22825 46535 46188 5728 21661 5068 49232 27104 32352 20532 6873 16882 2344 10874 42742 15136 46979 1217 39409 22465 24118 24058 28985 6799 45104 40516 45007 15731 33106 31915 20800 34243 14084 39275 48745 29574 22475 30391 5578 35842 26255 36164 47 27470 21000 15872
3251161,47626 19660 19894 25931 311 45570
3251184,22788 23909 10350 26040 5782 23100 419 5077 40490 44187 22699 47520 4814 28606 22736 41691 14727 39276 40310 5985 25839 3814 22053 8670 28204 35752 32573 49381 46738 6046 34631 12332
3251200,47626 7969 14892 5077 33614 49355 35221
3251267,12935 20767 26209
3251386,31343 36735 22825 6656 42265 46906 13819 43735 49273 38662 16589 21137 25340 28476 38164 41149 27511 38293 47209 41950 13646 34429 31404 21903 7485 40604 31618 21616
3251392,24852 17794 21903 49683 41149 33716 47209 44683 8277
3251409,8424 17638 8903 43295 48720 40789 39877 16154 47209 46990
3251472,13176
3251565,26317 35336 26165 22089 4945 5883
3251605,47626 11210 45007 25461 41540 24184 46244 31981
3251648,18023 32689 12078 31651 11266 18615 26914 3298 27845
3251670,16349 5876 30391 27086 22825 42265
3251702,24852 32200 6263 12481 16753 4187
3251753,9339 13176 24385 22825 44560 6656 3142 36630 37807 27735 34668 25552 20345 5449 10017 3952 22935 16254 5785 21137 10749 19057 1695 17874 27966 41325 37158 18641 7521 47209 2275 23516 49235 23029 18880 28199 23362 43961 31471
3251772,24852 37223
3251889,None
3251898,None
3251965,16797 37919
3251977,20063
3251985,24852 40208 40581 32566 20463 21137 47788
3252019,None
3252109,8424 26384 6774 27521 42736 17872 13702 24561 28132 21513 24852 47626 28465 25890 38689 17600 36865 34243 19677 39427 13646 33754 6287 10915 40469 45106 18599 24799
3252110,18498 37067 21850 22025 13755 3374 17674 31578 32403 7414 37845 5386 33508 1202 11182 20043 43474 41534 48936 29487 4514 4863 17122 47940
3252309,32478 20518 37104
3252320,28842 24852 49520
3252342,8424 24852 34969 28862 28204 4428 5785 45504
3252364,47626 27086 43123 34366 4192 46676 36606
3252430,16797
3252469,38817 7901
3252471,24852 16349 43295 20842 47766 15285 32655
3252520,24852 27510 46595 18747 44290 45443 31426 29094 10374 43459
3252566,37867 1263 42562 40348
3252583,43394 21137 9675 36646
3252726,24852 27966 29145 35951 5020 15693 25280 37188 7661
3252808,27796 17207 37687 12078 31141 32538 17924
3252837,4605 17795 47626 31553 40604 27156 10749 32710 31506 49683 36606 42768 21616
3252839,12011 1090 1755 48142 38023 26553 41643 17458 38930 9076 39276 5386 28016 26250
3252933,9932 5025 8204 40354 5077 25691 26209 49683 6242 24427 43352 18987 23296 44177 15221 44410 16797 20919 40174 33791 33548 21903 2519 26321 10673 11487 7631 40446 15872
3252936,24852 21927 17794 47766 21903 5612 46979 27729
3252983,30839 48679 29527 13249 25705 41665 22963 41165 22825 29077 36456 44075 27695 5068 8021 17706 26131 8193 8518 44683 28849 42701 22035 890 2086 42404 8277 17149 41273 34358 21938 8012 34969 45066 45645 30774 47042 47209 34786 4297 4605 13380 42450 21903 40396 3376 17758 5646 18625 17634 24799
3253143,4410 13176 32177 20995 36724 42244 31915 2480 26209 47492 8518 42768
3253197,44811 24838 4217 46676 28849 39322
3253300,24852 47766 21903 31683 18465 24830 21137 8193 24024 28985
3253327,None
3253350,5770 8580 29103 34283 44051 22108 31231 11123
3253368,20940 34343 21903 17313 41024
3253379,22620 28682 3042 5258 21553 16797
3253393,31717 8174 17757 47626 13176 34358 47144 5876 39877 17461 31915 5450 47209 49683 28985
3253432,None
3253446,45364 37687 33825 13646 39877 432 12315 14553 2979 43713 42265 28132 47209 14992 8277
3253513,24852 24184 43961 40396
3253541,19488 8230
3253590,20919 36431 12149 41682 5737 44632
3253678,4837 29509 35948 26209
3253730,47209 24852 21903
3253758,34243 13176 38383 18811 45007 26315 46584 30639 18531 27156 30233 13702 260 19057
3253793,8424 39408 24852 34262 34254 43352 38844 33548 30352 46941 37520 10151 41787 6213 9076 48892 49683
3253796,29509 2962 41131 45190 1160 27961
3253908,34969 7916 47626 27845
3253921,None
3253930,47977 29095 196 25513 37436 49319 1476
3253989,47766 48679 14218
3253990,49235 13176 5876 22035 13819 45066 42450 43961 3397 27683 42615 7185 23044 47209 42701
3254020,31717 24852 9339 13176 23909 26384 34262 36685 47766 22825 45007 33401 22935 45788 25890
3254035,27344 21709 49628 37067 9736 27086 14947 26620 20119 30169 5120 35221 13166
3254057,9597 44075 15399 16083 27104
3254230,2120 14233 45445 28427
3254281,19488 42240
3254339,35951 13176 21288 28413 21903
3254408,35543 18418 30994
3254431,42518 48527 10049 29447 27179 37654 43616 30316 13790 7992 1888
3254478,13176 20186 43394 40706 21543 42265 44479 24235 12741 34448 3599 11140 3957 10385 42972 13629 21137 24583 10132 8277 5212 27966 13870 36493 5451 11005 45007 47209 41950 47144 33000 47029 43122 38730 21903 33572 33569 557 44359 17630
3254485,27511 11520 22537 19019 11499
3254516,13176 22220 47766 24964 27845 30489
3254558,24852 38241 24177 5077 30169 7533 48626 42372 41148 18523 4957
3254568,5876 18370 25705 38383 47890 21903 30391 38273 46667 46636 10749 38293 4799 32486
3254629,13176 21405 37766 43352 4920 12341 28476
3254637,6046 45224 34969 22151 11140 21038 47209
3254649,20178 47626 19660 24179 23081 35951 38456 47156 24010 16479 2086 49086
3254668,46149 196 10473
3254691,31717 20114 12914 40706 23217 28214 20738 7781 26209 1194 23375 196 9623 29925 21137 19057 34234 21497 45724 17616 48666 44142 7559 32691 47766 38777 33561 9515 39041
3254897,35914 41808 5158 15424 28427 25976 33827 15920 13866 20985 36259 24053 38455 17769 38672 5708 38459 41844 35475 7538 3606 1940 33716 25001 13194 16696 36316 1747 34878 19846 32211 43295 12919 14634 34368 47877 18971 40259 47941 10957 34862 47990 25562 100 47144 12863 5422 47977 43154 24795 34380 48734 10673 10690 22646 4047 5296
